Area,Item,Year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rain_pest_interaction,temp_rain_interaction,Crop_Type_Code,Country_Code
Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,24.24,117993850.28999999,42686.64,7,14
Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,24.97,117993850.28999999,43972.17,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,21.94,133234319.13000001,38636.340000000004,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,20.49,133234319.13000001,36082.89,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,17.93,133234319.13000001,31574.73,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,17.93,133234319.13000001,31574.73,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,28.18,133234319.13000001,49624.979999999996,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,20.49,133234319.13000001,36082.89,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,26.89,133234319.13000001,47353.29,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,18.69,133234319.13000001,32913.090000000004,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,26.06,133234319.13000001,45891.659999999996,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,24.65,133234319.13000001,43408.649999999994,7,14
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,25.41,133234319.13000001,44747.01,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,21.91,148474805.57999998,38583.51,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,20.77,148474805.57999998,36575.97,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,18.42,148474805.57999998,32437.620000000003,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,18.42,148474805.57999998,32437.620000000003,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,27.53,148474805.57999998,48480.33,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,20.77,148474805.57999998,36575.97,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,26.9,148474805.57999998,47370.899999999994,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,19.15,148474805.57999998,33723.149999999994,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,26.05,148474805.57999998,45874.05,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,24.71,148474805.57999998,43514.310000000005,7,14
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,25.42,148474805.57999998,44764.62,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,22.07,163715274.42000002,38865.270000000004,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,20.61,163715274.42000002,36294.21,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,18.27,163715274.42000002,32173.469999999998,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,18.27,163715274.42000002,32173.469999999998,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,27.52,163715274.42000002,48462.72,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,20.61,163715274.42000002,36294.21,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,27.34,163715274.42000002,48145.74,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,18.89,163715274.42000002,33265.29,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,26.05,163715274.42000002,45874.05,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,24.77,163715274.42000002,43619.97,7,14
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,25.65,163715274.42000002,45169.649999999994,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,21.56,178955760.87,37967.159999999996,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,20.18,178955760.87,35536.979999999996,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,17.83,178955760.87,31398.629999999997,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,17.83,178955760.87,31398.629999999997,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,27.6,178955760.87,48603.600000000006,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,20.18,178955760.87,35536.979999999996,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,27.07,178955760.87,47670.270000000004,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,18.63,178955760.87,32807.43,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,25.94,178955760.87,45680.340000000004,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,24.28,178955760.87,42757.08,7,14
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,25.45,178955760.87,44817.45,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,21.91,194196229.71,38583.51,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,20.77,194196229.71,36575.97,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,18.36,194196229.71,32331.96,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,18.36,194196229.71,32331.96,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,27.85,194196229.71,49043.850000000006,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,20.77,194196229.71,36575.97,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,27.57,194196229.71,48550.770000000004,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,19.12,194196229.71,33670.32,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,25.96,194196229.71,45715.560000000005,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,24.71,194196229.71,43514.310000000005,7,14
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,25.2,194196229.71,44377.2,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,22.35,209436716.16,39358.350000000006,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,20.71,209436716.16,36470.310000000005,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,18.2,209436716.16,32050.199999999997,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,18.2,209436716.16,32050.199999999997,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,28.76,209436716.16,50646.36,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,20.71,209436716.16,36470.310000000005,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,27.54,209436716.16,48497.939999999995,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,18.49,209436716.16,32560.889999999996,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,26.63,209436716.16,46895.43,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,24.78,209436716.16,43637.58,7,14
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,26.08,209436716.16,45926.88,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,21.59,224677185.0,38019.99,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,20.04,224677185.0,35290.439999999995,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,17.66,224677185.0,31099.260000000002,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,17.66,224677185.0,31099.260000000002,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,27.64,224677185.0,48674.04,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,20.04,224677185.0,35290.439999999995,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,26.66,224677185.0,46948.26,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,18.39,224677185.0,32384.79,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,25.88,224677185.0,45574.68,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,24.01,224677185.0,42281.61,7,14
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,25.32,224677185.0,44588.520000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,21.69,247284903.0,38196.090000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,20.32,247284903.0,35783.520000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,18.01,247284903.0,31715.610000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,18.01,247284903.0,31715.610000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,27.5,247284903.0,48427.5,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,20.32,247284903.0,35783.520000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,26.82,247284903.0,47230.020000000004,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,18.65,247284903.0,32842.649999999994,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,25.71,247284903.0,45275.310000000005,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,24.36,247284903.0,42897.96,7,14
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,25.35,247284903.0,44641.350000000006,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,22.14,266832003.0,38988.54,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,20.96,266832003.0,36910.560000000005,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,18.67,266832003.0,32877.87,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,18.67,266832003.0,32877.87,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,27.69,266832003.0,48762.090000000004,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,20.96,266832003.0,36910.560000000005,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,27.08,266832003.0,47687.88,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,19.73,266832003.0,34744.53,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,26.08,266832003.0,45926.88,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,24.99,266832003.0,44007.39,7,14
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,25.59,266832003.0,45063.99,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,22.5,256317072.0,39622.5,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,21.3,256317072.0,37509.3,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,19.09,256317072.0,33617.49,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,19.09,256317072.0,33617.49,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,27.85,256317072.0,49043.850000000006,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,21.3,256317072.0,37509.3,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,27.27,256317072.0,48022.47,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,19.49,256317072.0,34321.89,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,26.01,256317072.0,45803.61,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,25.18,256317072.0,44341.979999999996,7,14
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,25.56,256317072.0,45011.159999999996,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,21.59,378130725.0,38019.99,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,20.05,378130725.0,35308.05,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,17.88,378130725.0,31486.679999999997,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,17.88,378130725.0,31486.679999999997,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,27.72,378130725.0,48814.92,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,20.05,378130725.0,35308.05,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,27.24,378130725.0,47969.64,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,18.75,378130725.0,33018.75,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,25.94,378130725.0,45680.340000000004,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,24.24,378130725.0,42686.64,7,14
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,25.37,378130725.0,44676.57,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,22.05,408960552.0,38830.05,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,20.78,408960552.0,36593.58,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,18.53,408960552.0,32631.33,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,18.53,408960552.0,32631.33,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,28.17,408960552.0,49607.37,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,20.78,408960552.0,36593.58,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,27.6,408960552.0,48603.600000000006,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,19.42,408960552.0,34198.62,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,26.27,408960552.0,46261.47,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,24.79,408960552.0,43655.189999999995,7,14
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,25.7,408960552.0,45257.7,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,21.82,420378876.0,38425.020000000004,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,20.6,420378876.0,36276.600000000006,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,18.47,420378876.0,32525.67,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,18.47,420378876.0,32525.67,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,27.76,420378876.0,48885.36,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,20.6,420378876.0,36276.600000000006,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,27.34,420378876.0,48145.74,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,19.35,420378876.0,34075.350000000006,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,26.26,420378876.0,46243.86,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,24.57,420378876.0,43267.770000000004,7,14
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,25.41,420378876.0,44747.01,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,22.19,535398591.0,39076.590000000004,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,20.93,535398591.0,36857.729999999996,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,18.66,535398591.0,32860.26,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,18.66,535398591.0,32860.26,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,27.92,535398591.0,49167.12,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,20.93,535398591.0,36857.729999999996,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,27.32,535398591.0,48110.520000000004,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,19.05,535398591.0,33547.05,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,25.95,535398591.0,45697.95,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,24.78,535398591.0,43637.58,7,14
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,25.44,535398591.0,44799.840000000004,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,21.86,550553757.0,38495.46,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,20.22,550553757.0,35607.42,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,17.88,550553757.0,31486.679999999997,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,17.88,550553757.0,31486.679999999997,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,27.54,550553757.0,48497.939999999995,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,20.22,550553757.0,35607.42,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,26.94,550553757.0,47441.340000000004,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,18.8,550553757.0,33106.8,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,25.96,550553757.0,45715.560000000005,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,24.26,550553757.0,42721.86,7,14
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,25.54,550553757.0,44975.939999999995,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,22.25,591241662.0,39182.25,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,20.78,591241662.0,36593.58,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,18.38,591241662.0,32367.179999999997,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,18.38,591241662.0,32367.179999999997,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,27.39,591241662.0,48233.79,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,20.78,591241662.0,36593.58,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,27.39,591241662.0,48233.79,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,18.84,591241662.0,33177.24,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,26.3,591241662.0,46314.3,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,24.98,591241662.0,43989.78,7,14
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,26.0,591241662.0,45786.0,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,22.12,603283380.0,38953.32,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,20.72,603283380.0,36487.92,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,18.18,603283380.0,32014.98,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,18.18,603283380.0,32014.98,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,28.18,603283380.0,49624.979999999996,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,20.72,603283380.0,36487.92,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,27.56,603283380.0,48533.159999999996,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,19.01,603283380.0,33476.61,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,26.3,603283380.0,46314.3,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,24.95,603283380.0,43936.95,7,14
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,25.78,603283380.0,45398.58,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,21.74,607590786.0,38284.14,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,20.33,607590786.0,35801.13,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,18.01,607590786.0,31715.610000000004,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,18.01,607590786.0,31715.610000000004,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,27.36,607590786.0,48180.96,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,20.33,607590786.0,35801.13,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,27.29,607590786.0,48057.689999999995,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,18.82,607590786.0,33142.020000000004,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,25.89,607590786.0,45592.29,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,24.32,607590786.0,42827.520000000004,7,14
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,25.28,607590786.0,44518.08,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,22.16,610332663.0,39023.76,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,21.02,610332663.0,37016.22,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,18.8,610332663.0,33106.8,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,18.8,610332663.0,33106.8,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,28.21,610332663.0,49677.810000000005,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,21.02,610332663.0,37016.22,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,27.34,610332663.0,48145.74,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,19.72,610332663.0,34726.92,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,26.13,610332663.0,46014.93,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,24.84,610332663.0,43743.24,7,14
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,25.65,610332663.0,45169.649999999994,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,21.59,647657058.0,38019.99,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,20.07,647657058.0,35343.270000000004,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,17.57,647657058.0,30940.77,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,17.57,647657058.0,30940.77,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,27.71,647657058.0,48797.310000000005,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,20.07,647657058.0,35343.270000000004,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,27.11,647657058.0,47740.71,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,17.84,647657058.0,31416.239999999998,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,26.4,647657058.0,46490.399999999994,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,25.19,647657058.0,44359.590000000004,7,14
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,26.14,647657058.0,46032.54,7,14
Brazil,Wheat,1990,11540,1761.0,49695.0,21.88,87512895.0,38530.68,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,20.29,87512895.0,35730.689999999995,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,17.77,87512895.0,31292.969999999998,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,17.77,87512895.0,31292.969999999998,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,27.65,87512895.0,48691.649999999994,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,20.29,87512895.0,35730.689999999995,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,27.07,87512895.0,47670.270000000004,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,18.47,87512895.0,32525.67,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,25.76,87512895.0,45363.36,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,24.64,87512895.0,43391.04,8,14
Brazil,Wheat,1990,11540,1761.0,49695.0,25.29,87512895.0,44535.689999999995,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,21.43,102753363.84,37738.229999999996,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,20.13,102753363.84,35448.93,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,17.95,102753363.84,31609.949999999997,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,17.95,102753363.84,31609.949999999997,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,27.34,102753363.84,48145.74,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,20.13,102753363.84,35448.93,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,27.21,102753363.84,47916.810000000005,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,19.11,102753363.84,33652.71,8,14
Brazil,Wheat,1991,14232,1761.0,58349.44,25.57,102753363.84,45028.770000000004,8,14
